Concurrency,Message Size,Heap Size,Garbage Collector,per10_latency (s),per50_latency (s),per90_latency (s),per95_latency (s),per98_latency (s),per99_latency (s),per99.5_latency (s),per99.9_latency (s),per99.95_latency (s),per99.99_latency (s)
100,10240,200m,UseG1GC,0.0026664,0.0028457,0.00336032,0.0034804,0.003686202,0.004011808,0.0045078675,0.0070588165,0.00946491285,0.07115327103
100,10240,200m,UseParallelGC,0.0022617,0.0024901,0.00292496,0.0031,0.003373868,0.003708092,0.00390679,0.006127478,0.0102240166,0.04425144132
100,10240,200m,UseSerialGC,0.0034314,0.0036086,0.0038594,0.0039572,0.004087376,0.004199119,0.004331376,0.0061232647,0.00820250995,0.07563223157
100,10240,500m,UseConcMarkSweepGC,0.0023984,0.0026843,0.00313856,0.003260865,0.003447952,0.003717878,0.0042076425,0.0060912152,0.0076745815,0.0299332602
100,10240,500m,UseG1GC,0.0030381,0.0032102,0.0037341,0.0038284,0.00396732,0.00418897,0.004911555,0.008152298,0.010094258,0.0324268721
100,10240,500m,UseParallelGC,0.0025433,0.00277605,0.0032159,0.0034008,0.003721902,0.0039815,0.004168651,0.0052378283,0.00876389215,0.01913114054
100,10240,500m,UseSerialGC,0.004066,0.0042455,0.0044828,0.0045632,0.004675526,0.004775056,0.00495133,0.0067127489,0.00781186405,0.02366039986
100,10240,1g,UseConcMarkSweepGC,0.0045456,0.0047258,0.00524016,0.00553178,0.005896988,0.006271592,0.006938456,0.0092432478,0.0109583644,0.02676886644
100,10240,1g,UseG1GC,0.0035053,0.0036836,0.00425542,0.00435198,0.004562276,0.004959848,0.005706458,0.0122774644,0.0246251235,0.03890140862
100,10240,1g,UseParallelGC,0.00252148,0.0026794,0.00312962,0.00327843,0.0034452,0.003846914,0.004084125,0.0078294438,0.0131142876,0.03338650852
100,10240,1g,UseSerialGC,0.0043422,0.00453695,0.00478523,0.004872515,0.004989018,0.005096233,0.005308078,0.0078849339,0.00908456265,0.02855161294
